27.0561;JAN;2024;Zentrales Bibliotheksgebäude;PV-Anlage Installation;7665968;337383.1
34.91864;FEB;2024;Physik;LED-Lampen;7580674;337340.1
40.59955;FEB;2024;Philosophie und Theologie;LED-Lampen;7472070;337312.1
46.95567;MAR;2024;Sportzentrum;Solarthermie für Warmwasser;7217750;337312.1
57.12007;APR;2025;Chemie;PV-Anlage Installation;2561238;337273.1
62.12019;APR;2025;Zentrales Hörsaalgebäude;PV-Anlage Installation;333286;337258.1
97.79834;JUL;2026;Sammelgebäude;PV-Anlage Installation;55158;337250.1
