159.6161;OCT;2046;Biologie;Pelletheizung Botanischer Garten;4.195847E+07;23311.12
166.0727;JAN;2047;Zentrales Bibliotheksgebäude;Energetische Gebäudesanierung;4.116127E+07;23058.12
169.1561;FEB;2047;Studentenhaus;LED-Lampen;4.11357E+07;23056.12
172.4741;APR;2048;Sammelgebäude;Energetische Gebäudesanierung;4.0693E+07;22824.12
175.9033;MAY;2048;Zentrales Hörsaalgebäude;PV-Anlage Installation;3.846505E+07;22809.12
179.3452;JUL;2049;Philosophie und Theologie;Energetische Gebäudesanierung;3.557464E+07;22339.12
